run_id,workload,router_policy,cache_model,ttft_slo_ms,requests_under_slo,goodput_under_slo,quality_adjusted_goodput,mean_quality
low_overlap_control-sticky_session-standard_lora-1781440177938,low_overlap_control,sticky_session,standard_lora,50.0,0,0.0,0.0,0.9162905747991875
low_overlap_control-sticky_session-standard_lora-1781440177938,low_overlap_control,sticky_session,standard_lora,100.0,48,9.72454860546815,8.910512231367049,0.9162905747991875
low_overlap_control-sticky_session-standard_lora-1781440177938,low_overlap_control,sticky_session,standard_lora,150.0,48,9.72454860546815,8.910512231367049,0.9162905747991875
low_overlap_control-sticky_session-standard_lora-1781440177938,low_overlap_control,sticky_session,standard_lora,250.0,48,9.72454860546815,8.910512231367049,0.9162905747991875
mixed_tasks_same_doc-cache_aware-activated_lora-1781440199051,mixed_tasks_same_doc,cache_aware,activated_lora,25.0,46,19.506255656105207,17.82780511690141,0.9139532174295857
mixed_tasks_same_doc-cache_aware-activated_lora-1781440199051,mixed_tasks_same_doc,cache_aware,activated_lora,50.0,46,19.506255656105207,17.82780511690141,0.9139532174295857
mixed_tasks_same_doc-cache_aware-activated_lora-1781440199051,mixed_tasks_same_doc,cache_aware,activated_lora,100.0,48,20.35435372810978,18.602927078505815,0.9139532174295857
mixed_tasks_same_doc-cache_aware-activated_lora-1781440199051,mixed_tasks_same_doc,cache_aware,activated_lora,150.0,48,20.35435372810978,18.602927078505815,0.9139532174295857
mixed_tasks_same_doc-cache_aware-activated_lora-1781440199051,mixed_tasks_same_doc,cache_aware,activated_lora,250.0,48,20.35435372810978,18.602927078505815,0.9139532174295857
mixed_tasks_same_doc-cache_aware-activated_lora-seed11-1781442537674,mixed_tasks_same_doc,cache_aware,activated_lora,25.0,62,19.945738949677427,18.198459805778736,0.9123983749959312
mixed_tasks_same_doc-cache_aware-activated_lora-seed11-1781442537674,mixed_tasks_same_doc,cache_aware,activated_lora,50.0,62,19.945738949677427,18.198459805778736,0.9123983749959312
mixed_tasks_same_doc-cache_aware-activated_lora-seed11-1781442537674,mixed_tasks_same_doc,cache_aware,activated_lora,100.0,64,20.58914988353799,18.78550689628773,0.9123983749959312
mixed_tasks_same_doc-cache_aware-activated_lora-seed11-1781442537674,mixed_tasks_same_doc,cache_aware,activated_lora,150.0,64,20.58914988353799,18.78550689628773,0.9123983749959312
mixed_tasks_same_doc-cache_aware-activated_lora-seed11-1781442537674,mixed_tasks_same_doc,cache_aware,activated_lora,250.0,64,20.58914988353799,18.78550689628773,0.9123983749959312
mixed_tasks_same_doc-cache_aware-activated_lora-seed11-1781442619206,mixed_tasks_same_doc,cache_aware,activated_lora,25.0,46,19.289633836974435,17.551500704154975,0.9098928913058059
mixed_tasks_same_doc-cache_aware-activated_lora-seed11-1781442619206,mixed_tasks_same_doc,cache_aware,activated_lora,50.0,46,19.289633836974435,17.551500704154975,0.9098928913058059
mixed_tasks_same_doc-cache_aware-activated_lora-seed11-1781442619206,mixed_tasks_same_doc,cache_aware,activated_lora,100.0,48,20.1283135690168,18.314609430422582,0.9098928913058059
mixed_tasks_same_doc-cache_aware-activated_lora-seed11-1781442619206,mixed_tasks_same_doc,cache_aware,activated_lora,150.0,48,20.1283135690168,18.314609430422582,0.9098928913058059
mixed_tasks_same_doc-cache_aware-activated_lora-seed11-1781442619206,mixed_tasks_same_doc,cache_aware,activated_lora,250.0,48,20.1283135690168,18.314609430422582,0.9098928913058059
mixed_tasks_same_doc-cache_aware-activated_lora-seed17-1781442538711,mixed_tasks_same_doc,cache_aware,activated_lora,25.0,62,19.762320129966483,18.00252481842763,0.9109519884322491
mixed_tasks_same_doc-cache_aware-activated_lora-seed17-1781442538711,mixed_tasks_same_doc,cache_aware,activated_lora,50.0,62,19.762320129966483,18.00252481842763,0.9109519884322491
mixed_tasks_same_doc-cache_aware-activated_lora-seed17-1781442538711,mixed_tasks_same_doc,cache_aware,activated_lora,100.0,64,20.39981432770734,18.583251425473687,0.9109519884322491
mixed_tasks_same_doc-cache_aware-activated_lora-seed17-1781442538711,mixed_tasks_same_doc,cache_aware,activated_lora,150.0,64,20.39981432770734,18.583251425473687,0.9109519884322491
mixed_tasks_same_doc-cache_aware-activated_lora-seed17-1781442538711,mixed_tasks_same_doc,cache_aware,activated_lora,250.0,64,20.39981432770734,18.583251425473687,0.9109519884322491
mixed_tasks_same_doc-cache_aware-activated_lora-seed17-1781442620447,mixed_tasks_same_doc,cache_aware,activated_lora,25.0,46,19.171649781016093,17.421615025147208,0.9087175712127925
mixed_tasks_same_doc-cache_aware-activated_lora-seed17-1781442620447,mixed_tasks_same_doc,cache_aware,activated_lora,50.0,46,19.171649781016093,17.421615025147208,0.9087175712127925
mixed_tasks_same_doc-cache_aware-activated_lora-seed17-1781442620447,mixed_tasks_same_doc,cache_aware,activated_lora,100.0,48,20.005199771495054,18.179076547979697,0.9087175712127925
mixed_tasks_same_doc-cache_aware-activated_lora-seed17-1781442620447,mixed_tasks_same_doc,cache_aware,activated_lora,150.0,48,20.005199771495054,18.179076547979697,0.9087175712127925
mixed_tasks_same_doc-cache_aware-activated_lora-seed17-1781442620447,mixed_tasks_same_doc,cache_aware,activated_lora,250.0,48,20.005199771495054,18.179076547979697,0.9087175712127925
mixed_tasks_same_doc-cache_aware-activated_lora-seed23-1781442621728,mixed_tasks_same_doc,cache_aware,activated_lora,25.0,46,18.851567989223817,17.108533869421496,0.9075390375591729
mixed_tasks_same_doc-cache_aware-activated_lora-seed23-1781442621728,mixed_tasks_same_doc,cache_aware,activated_lora,50.0,46,18.851567989223817,17.108533869421496,0.9075390375591729
mixed_tasks_same_doc-cache_aware-activated_lora-seed23-1781442621728,mixed_tasks_same_doc,cache_aware,activated_lora,100.0,48,19.671201380059635,17.852383168091993,0.9075390375591729
mixed_tasks_same_doc-cache_aware-activated_lora-seed23-1781442621728,mixed_tasks_same_doc,cache_aware,activated_lora,150.0,48,19.671201380059635,17.852383168091993,0.9075390375591729
mixed_tasks_same_doc-cache_aware-activated_lora-seed23-1781442621728,mixed_tasks_same_doc,cache_aware,activated_lora,250.0,48,19.671201380059635,17.852383168091993,0.9075390375591729
mixed_tasks_same_doc-cache_aware-base_shared-1781440195006,mixed_tasks_same_doc,cache_aware,base_shared,25.0,46,19.373985784180814,17.70691664188711,0.9139532174295857
mixed_tasks_same_doc-cache_aware-base_shared-1781440195006,mixed_tasks_same_doc,cache_aware,base_shared,50.0,46,19.373985784180814,17.70691664188711,0.9139532174295857
mixed_tasks_same_doc-cache_aware-base_shared-1781440195006,mixed_tasks_same_doc,cache_aware,base_shared,100.0,48,20.216332992188676,18.476782582838723,0.9139532174295857
mixed_tasks_same_doc-cache_aware-base_shared-1781440195006,mixed_tasks_same_doc,cache_aware,base_shared,150.0,48,20.216332992188676,18.476782582838723,0.9139532174295857
mixed_tasks_same_doc-cache_aware-base_shared-1781440195006,mixed_tasks_same_doc,cache_aware,base_shared,250.0,48,20.216332992188676,18.476782582838723,0.9139532174295857
mixed_tasks_same_doc-cache_aware-base_shared-seed11-1781442531558,mixed_tasks_same_doc,cache_aware,base_shared,25.0,62,20.058666144442366,18.301494394775116,0.9123983749959312
mixed_tasks_same_doc-cache_aware-base_shared-seed11-1781442531558,mixed_tasks_same_doc,cache_aware,base_shared,50.0,62,20.058666144442366,18.301494394775116,0.9123983749959312
mixed_tasks_same_doc-cache_aware-base_shared-seed11-1781442531558,mixed_tasks_same_doc,cache_aware,base_shared,100.0,64,20.70571989103728,18.891865181703345,0.9123983749959312
mixed_tasks_same_doc-cache_aware-base_shared-seed11-1781442531558,mixed_tasks_same_doc,cache_aware,base_shared,150.0,64,20.70571989103728,18.891865181703345,0.9123983749959312
mixed_tasks_same_doc-cache_aware-base_shared-seed11-1781442531558,mixed_tasks_same_doc,cache_aware,base_shared,250.0,64,20.70571989103728,18.891865181703345,0.9123983749959312
mixed_tasks_same_doc-cache_aware-base_shared-seed17-1781442532581,mixed_tasks_same_doc,cache_aware,base_shared,25.0,62,19.87317417068088,18.10350752724216,0.9109519884322491
mixed_tasks_same_doc-cache_aware-base_shared-seed17-1781442532581,mixed_tasks_same_doc,cache_aware,base_shared,50.0,62,19.87317417068088,18.10350752724216,0.9109519884322491
mixed_tasks_same_doc-cache_aware-base_shared-seed17-1781442532581,mixed_tasks_same_doc,cache_aware,base_shared,100.0,64,20.514244305218973,18.687491641024167,0.9109519884322491
mixed_tasks_same_doc-cache_aware-base_shared-seed17-1781442532581,mixed_tasks_same_doc,cache_aware,base_shared,150.0,64,20.514244305218973,18.687491641024167,0.9109519884322491
mixed_tasks_same_doc-cache_aware-base_shared-seed17-1781442532581,mixed_tasks_same_doc,cache_aware,base_shared,250.0,64,20.514244305218973,18.687491641024167,0.9109519884322491
mixed_tasks_same_doc-cache_aware-copy_on_write-1781440203107,mixed_tasks_same_doc,cache_aware,copy_on_write,25.0,46,19.373985784180814,17.70691664188711,0.9139532174295857
mixed_tasks_same_doc-cache_aware-copy_on_write-1781440203107,mixed_tasks_same_doc,cache_aware,copy_on_write,50.0,46,19.373985784180814,17.70691664188711,0.9139532174295857
mixed_tasks_same_doc-cache_aware-copy_on_write-1781440203107,mixed_tasks_same_doc,cache_aware,copy_on_write,100.0,48,20.216332992188676,18.476782582838723,0.9139532174295857
mixed_tasks_same_doc-cache_aware-copy_on_write-1781440203107,mixed_tasks_same_doc,cache_aware,copy_on_write,150.0,48,20.216332992188676,18.476782582838723,0.9139532174295857
mixed_tasks_same_doc-cache_aware-copy_on_write-1781440203107,mixed_tasks_same_doc,cache_aware,copy_on_write,250.0,48,20.216332992188676,18.476782582838723,0.9139532174295857
mixed_tasks_same_doc-cache_aware-copy_on_write-seed11-1781442543700,mixed_tasks_same_doc,cache_aware,copy_on_write,25.0,62,20.058666144442366,18.301494394775116,0.9123983749959312
mixed_tasks_same_doc-cache_aware-copy_on_write-seed11-1781442543700,mixed_tasks_same_doc,cache_aware,copy_on_write,50.0,62,20.058666144442366,18.301494394775116,0.9123983749959312
mixed_tasks_same_doc-cache_aware-copy_on_write-seed11-1781442543700,mixed_tasks_same_doc,cache_aware,copy_on_write,100.0,64,20.70571989103728,18.891865181703345,0.9123983749959312
mixed_tasks_same_doc-cache_aware-copy_on_write-seed11-1781442543700,mixed_tasks_same_doc,cache_aware,copy_on_write,150.0,64,20.70571989103728,18.891865181703345,0.9123983749959312
mixed_tasks_same_doc-cache_aware-copy_on_write-seed11-1781442543700,mixed_tasks_same_doc,cache_aware,copy_on_write,250.0,64,20.70571989103728,18.891865181703345,0.9123983749959312
mixed_tasks_same_doc-cache_aware-copy_on_write-seed11-1781442630373,mixed_tasks_same_doc,cache_aware,copy_on_write,25.0,46,19.160275691170085,17.433798646855095,0.9098928913058059
mixed_tasks_same_doc-cache_aware-copy_on_write-seed11-1781442630373,mixed_tasks_same_doc,cache_aware,copy_on_write,50.0,46,19.160275691170085,17.433798646855095,0.9098928913058059
mixed_tasks_same_doc-cache_aware-copy_on_write-seed11-1781442630373,mixed_tasks_same_doc,cache_aware,copy_on_write,100.0,48,19.993331156003567,18.191789892370537,0.9098928913058059
mixed_tasks_same_doc-cache_aware-copy_on_write-seed11-1781442630373,mixed_tasks_same_doc,cache_aware,copy_on_write,150.0,48,19.993331156003567,18.191789892370537,0.9098928913058059
mixed_tasks_same_doc-cache_aware-copy_on_write-seed11-1781442630373,mixed_tasks_same_doc,cache_aware,copy_on_write,250.0,48,19.993331156003567,18.191789892370537,0.9098928913058059
mixed_tasks_same_doc-cache_aware-copy_on_write-seed17-1781442544753,mixed_tasks_same_doc,cache_aware,copy_on_write,25.0,62,19.87317417068088,18.10350752724216,0.9109519884322491
mixed_tasks_same_doc-cache_aware-copy_on_write-seed17-1781442544753,mixed_tasks_same_doc,cache_aware,copy_on_write,50.0,62,19.87317417068088,18.10350752724216,0.9109519884322491
mixed_tasks_same_doc-cache_aware-copy_on_write-seed17-1781442544753,mixed_tasks_same_doc,cache_aware,copy_on_write,100.0,64,20.514244305218973,18.687491641024167,0.9109519884322491
mixed_tasks_same_doc-cache_aware-copy_on_write-seed17-1781442544753,mixed_tasks_same_doc,cache_aware,copy_on_write,150.0,64,20.514244305218973,18.687491641024167,0.9109519884322491
mixed_tasks_same_doc-cache_aware-copy_on_write-seed17-1781442544753,mixed_tasks_same_doc,cache_aware,copy_on_write,250.0,64,20.514244305218973,18.687491641024167,0.9109519884322491
mixed_tasks_same_doc-cache_aware-copy_on_write-seed17-1781442631596,mixed_tasks_same_doc,cache_aware,copy_on_write,25.0,46,19.043863979275304,17.305493821753842,0.9087175712127925
mixed_tasks_same_doc-cache_aware-copy_on_write-seed17-1781442631596,mixed_tasks_same_doc,cache_aware,copy_on_write,50.0,46,19.043863979275304,17.305493821753842,0.9087175712127925
mixed_tasks_same_doc-cache_aware-copy_on_write-seed17-1781442631596,mixed_tasks_same_doc,cache_aware,copy_on_write,100.0,48,19.871858065330752,18.057906596612703,0.9087175712127925
mixed_tasks_same_doc-cache_aware-copy_on_write-seed17-1781442631596,mixed_tasks_same_doc,cache_aware,copy_on_write,150.0,48,19.871858065330752,18.057906596612703,0.9087175712127925
mixed_tasks_same_doc-cache_aware-copy_on_write-seed17-1781442631596,mixed_tasks_same_doc,cache_aware,copy_on_write,250.0,48,19.871858065330752,18.057906596612703,0.9087175712127925
mixed_tasks_same_doc-cache_aware-copy_on_write-seed23-1781442632885,mixed_tasks_same_doc,cache_aware,copy_on_write,25.0,46,18.72799973312888,16.99639085321223,0.9075390375591729
mixed_tasks_same_doc-cache_aware-copy_on_write-seed23-1781442632885,mixed_tasks_same_doc,cache_aware,copy_on_write,50.0,46,18.72799973312888,16.99639085321223,0.9075390375591729
mixed_tasks_same_doc-cache_aware-copy_on_write-seed23-1781442632885,mixed_tasks_same_doc,cache_aware,copy_on_write,100.0,48,19.542260591091004,17.735364368569282,0.9075390375591729
mixed_tasks_same_doc-cache_aware-copy_on_write-seed23-1781442632885,mixed_tasks_same_doc,cache_aware,copy_on_write,150.0,48,19.542260591091004,17.735364368569282,0.9075390375591729
mixed_tasks_same_doc-cache_aware-copy_on_write-seed23-1781442632885,mixed_tasks_same_doc,cache_aware,copy_on_write,250.0,48,19.542260591091004,17.735364368569282,0.9075390375591729
mixed_tasks_same_doc-cache_aware-standard_lora-1781440191064,mixed_tasks_same_doc,cache_aware,standard_lora,25.0,46,19.42445252489307,13.404900206750353,0.6901044026631658
mixed_tasks_same_doc-cache_aware-standard_lora-1781440191064,mixed_tasks_same_doc,cache_aware,standard_lora,50.0,46,19.42445252489307,13.404900206750353,0.6901044026631658
mixed_tasks_same_doc-cache_aware-standard_lora-1781440191064,mixed_tasks_same_doc,cache_aware,standard_lora,100.0,48,20.268993939018856,13.987721954869935,0.6901044026631658
mixed_tasks_same_doc-cache_aware-standard_lora-1781440191064,mixed_tasks_same_doc,cache_aware,standard_lora,150.0,48,20.268993939018856,13.987721954869935,0.6901044026631658
mixed_tasks_same_doc-cache_aware-standard_lora-1781440191064,mixed_tasks_same_doc,cache_aware,standard_lora,250.0,48,20.268993939018856,13.987721954869935,0.6901044026631658
