run_id,request_count,router_policy,cache_model,workload,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_e2e_ms,p50_e2e_ms,p95_e2e_ms,p99_e2e_ms,mean_itl_ms,mean_tpot_ms,request_throughput,token_throughput,goodput_under_slo,mean_quality,quality_adjusted_goodput,cache_hit_rate,cached_prompt_token_ratio,fragmentation_index,memory_token_footprint,eviction_count,evicted_tokens,adapter_distribution,adapter_strategy,router_cache_pair
prompt_layout_ablation-multitask-activated_lora-seed11-1781443435204,64,multitask,activated_lora,prompt_layout_ablation,78.43819950448209,78.21024588184213,81.5348503073525,81.59864698249444,111.71944950448209,111.8313289024141,129.22795920407344,130.54608903548484,1.2,4.544572660165397,8.950992906207267,248.25019388309215,8.950992906207267,0.8154575615813464,7.299154849027707,0.0,0.0,0.07838917921918229,510,1534,11906,{'multitask': 64},activated-late-specialization,multitask / activated_lora
mixed_tasks_same_doc-multitask-activated_lora-seed23-1781443554249,48,multitask,activated_lora,mixed_tasks_same_doc,16.607479815051672,14.25290644425894,18.383294315795748,74.33235053302717,46.95747981505167,44.32411230884823,63.200358010027415,108.95627707258672,1.2,1.9326336848976495,21.295861786847038,538.6078376923397,21.295861786847038,0.7983017078257131,17.00052283406033,0.9550982226379794,0.9119014411901442,1.0,758,0,0,{'multitask': 48},activated-late-specialization,multitask / activated_lora
agent_session-random-copy_on_write-seed11-1781443310518,48,random,copy_on_write,agent_session,20.478069704112574,19.53723198184882,23.046312050572602,51.574345143606585,52.95306970411257,50.83968379789086,72.9679847206387,92.69275807217448,1.2,2.07795918561698,18.884646453694366,511.0657446531038,18.884646453694366,0.6564728360503742,12.397257415265383,0.9287833827893175,0.7854454203262233,1.0614035087719298,1452,0,0,"{'code': 12, 'multitask': 13, 'json': 9, 'qa': 10, 'summary': 4}",copy-on-write-delta,random / copy_on_write
mixed_tasks_same_doc-oracle-base_shared-seed11-1781443379686,48,oracle,base_shared,mixed_tasks_same_doc,16.841677671030403,14.614595739230676,18.698714147620038,74.65930385952872,50.0166776710304,48.157540192962585,69.245798677225,125.05930385952871,1.2,1.8687987771273884,19.993331156003567,552.7323009170153,19.993331156003567,0.9098928913058059,18.191789892370537,0.9530791788856305,0.9065550906555091,1.0,804,0,0,"{'qa': 12, 'json': 12, 'summary': 12, 'code': 12}",multitask-or-shared-base,oracle / base_shared
shared_doc_qa-oracle-copy_on_write-seed11-1781443493163,64,oracle,copy_on_write,shared_doc_qa,79.40511501702518,79.34411832187561,82.09709971157707,82.15898571542182,112.23636501702518,113.13903919979131,128.82501038170335,129.09168397583807,1.2,4.554594949659304,8.909768236420607,243.76569034332007,8.909768236420607,0.9212898254646238,8.20847882346219,0.0,0.0,0.501953125,514,1535,12036,{'qa': 64},copy-on-write-delta,oracle / copy_on_write
mixed_tasks_same_doc-cache_aware-copy_on_write-seed17-1781443468012,64,cache_aware,copy_on_write,mixed_tasks_same_doc,16.00911650322614,13.934259003936404,19.39846883065753,80.28082516078703,48.746616503226136,47.96890943442094,65.37909879797365,100.68082516078704,1.2,1.867785689494326,20.514244305218973,559.6542274517551,20.514244305218973,0.9109519884322491,18.687491641024167,0.958656330749354,0.93099121706399,0.5886363636363636,518,64,375,"{'qa': 16, 'json': 16, 'summary': 16, 'code': 16}",copy-on-write-delta,cache_aware / copy_on_write
mixed_tasks_same_doc-cache_aware-activated_lora-seed11-1781443459830,64,cache_aware,activated_lora,mixed_tasks_same_doc,16.075520982846555,14.162970174442075,17.295798677225005,81.04293861560183,48.569270982846554,46.90810067187523,66.38335213811247,117.04293861560183,1.2,1.8642061129984413,20.58914988353799,557.5155741901771,20.58914988353799,0.9123983749959312,18.78550689628773,0.9591054313099041,0.9270702634880803,0.5440860215053763,506,77,424,"{'qa': 16, 'json': 16, 'summary': 16, 'code': 16}",activated-late-specialization,cache_aware / activated_lora
shared_doc_qa-semantic-copy_on_write-seed17-1781443412705,64,semantic,copy_on_write,shared_doc_qa,79.49727517534967,79.70443826729621,82.31842333057426,82.53250191067765,110.90352517534967,111.15833819306152,129.30364745606275,129.65672198602067,1.2,4.668472090410753,9.016845933606701,235.98776466861287,9.016845933606701,0.9199960996536627,8.295463090096154,0.0,0.0,0.501953125,514,1535,12036,{'qa': 64},copy-on-write-delta,semantic / copy_on_write
shared_doc_qa-multitask-copy_on_write-seed11-1781443336439,48,multitask,copy_on_write,shared_doc_qa,18.800157338600588,14.318947137020311,71.9174962755591,72.99046262270745,53.25015733860059,52.21882375396315,98.87646151670938,103.8694727256933,1.2,1.953842099886993,18.779287235553547,539.1220377206831,18.779287235553547,0.8194158496382884,15.388045605722574,0.9506172839506173,0.875,1.0056818181818181,1062,0,0,{'multitask': 48},copy-on-write-delta,multitask / copy_on_write
mixed_tasks_same_doc-sticky_session-activated_lora-seed11-1781443348924,48,sticky_session,activated_lora,mixed_tasks_same_doc,16.506261004363736,14.264595739230678,18.348714147620036,74.65930385952872,49.68126100436373,47.80754019296259,68.895798677225,125.05930385952871,1.2,1.8545904547239973,20.128313569016804,556.4640022101104,20.128313569016804,0.9098928913058059,18.314609430422585,0.9550982226379794,0.9119014411901442,1.0,758,0,0,"{'qa': 12, 'json': 12, 'summary': 12, 'code': 12}",activated-late-specialization,sticky_session / activated_lora
shared_doc_qa-oracle-copy_on_write-seed11-1781443639092,48,oracle,copy_on_write,shared_doc_qa,18.177641192977045,13.469025274437863,70.79922424497421,74.54771382750981,51.17764119297704,50.72611024752372,88.9477138275098,121.1992242449742,1.2,2.0477943488259176,19.539782934294887,537.3440306931094,19.539782934294887,0.9185562147947066,17.948389050036116,0.9506172839506173,0.875,1.0056818181818181,1062,0,0,{'qa': 48},copy-on-write-delta,oracle / copy_on_write
shared_doc_qa-multitask-standard_lora-seed11-1781443325547,48,multitask,standard_lora,shared_doc_qa,18.800157338600588,14.318947137020311,71.9174962755591,72.99046262270745,53.25015733860059,52.21882375396315,98.87646151670938,103.8694727256933,1.2,1.953842099886993,18.779287235553547,539.1220377206831,18.779287235553547,0.8194158496382884,15.388045605722574,0.9506172839506173,0.875,1.0,1056,0,0,{'multitask': 48},specialist-adapter,multitask / standard_lora
prompt_layout_ablation-semantic-standard_lora-seed11-1781443508034,48,semantic,standard_lora,prompt_layout_ablation,43.41779569950189,66.51591876832268,71.9871743021818,74.31945704373204,78.21779569950188,91.44515202688636,119.81192643473236,125.43888276530822,1.2,2.8011362248255622,12.78481438983288,370.75961730515354,12.78481438983288,0.9253907537226375,11.83094902441147,0.9097744360902256,0.46360153256704983,1.0,4480,0,0,"{'qa': 24, 'json': 24}",specialist-adapter,semantic / standard_lora
prompt_layout_ablation-sticky_session-base_shared-seed11-1781443347313,48,sticky_session,base_shared,prompt_layout_ablation,43.41779569950189,66.51591876832268,71.9871743021818,74.31945704373204,78.21779569950188,91.44515202688636,119.81192643473236,125.43888276530822,1.2,2.8011362248255622,12.78481438983288,370.75961730515354,12.78481438983288,0.9253907537226375,11.83094902441147,0.9097744360902256,0.46360153256704983,1.0,4480,0,0,"{'qa': 24, 'json': 24}",multitask-or-shared-base,sticky_session / base_shared
mixed_tasks_same_doc-oracle-copy_on_write-seed11-1781443495649,64,oracle,copy_on_write,mixed_tasks_same_doc,15.802083482846555,13.43553802055747,17.84886968854714,81.04293861560183,48.295833482846554,46.08247307837338,65.33335213811247,117.04293861560183,1.2,1.8485076398281866,20.705719891037276,560.6720714244938,20.705719891037276,0.9123983749959312,18.89186518170334,0.958656330749354,0.93099121706399,0.5886363636363636,518,64,375,"{'qa': 16, 'json': 16, 'summary': 16, 'code': 16}",copy-on-write-delta,oracle / copy_on_write
mixed_tasks_same_doc-semantic-standard_lora-seed11-1781443504301,48,semantic,standard_lora,mixed_tasks_same_doc,19.175011004363736,14.614595739230676,74.04293861560183,74.69871414762004,52.35001100436373,48.26028318995137,110.04293861560183,125.05930385952871,1.2,1.9666606192326517,19.102192737201968,528.0960367138961,19.102192737201968,0.9098928913058059,17.380949379933465,0.9511698880976602,0.8693630869363087,1.3980099502487562,1124,0,0,"{'qa': 12, 'json': 12, 'summary': 12, 'code': 12}",specialist-adapter,semantic / standard_lora
shared_doc_qa-semantic-activated_lora-seed23-1781443514323,48,semantic,activated_lora,shared_doc_qa,18.12398256060014,13.545088348316487,71.11061581050731,75.12080031302351,53.12398256060013,52.798137697284105,103.51061581050732,116.10527228052933,1.2,1.923830176565035,18.823889923148545,549.0301227584993,18.823889923148545,0.9241421935002663,17.395950923786057,0.952755905511811,0.8802083333333334,1.0,996,0,0,{'qa': 48},activated-late-specialization,semantic / activated_lora
mixed_tasks_same_doc-multitask-standard_lora-seed11-1781443539380,48,multitask,standard_lora,mixed_tasks_same_doc,16.714883504758543,14.730345788907655,19.749905708959886,72.81462898475985,47.739883504758545,44.29123601943422,68.73284766215505,117.6619101137011,1.2,1.9210318630028977,20.946846254878764,541.5632542146781,20.946846254878764,0.803763974983811,16.836320409196112,0.9530791788856305,0.9065550906555091,1.0,804,0,0,{'multitask': 48},specialist-adapter,multitask / standard_lora
shared_doc_qa-oracle-activated_lora-seed11-1781443625598,48,oracle,activated_lora,shared_doc_qa,17.856807859643713,13.119025274437863,70.79922424497421,74.54771382750981,50.85680785964371,50.37611024752372,88.9477138275098,121.1992242449742,1.2,2.0348690752719603,19.663050869410302,540.7338989087833,19.663050869410302,0.9185562147947066,18.061617577921293,0.952755905511811,0.8802083333333334,1.0,996,0,0,{'qa': 48},activated-late-specialization,oracle / activated_lora
shared_doc_qa-semantic-activated_lora-seed17-1781443513093,48,semantic,activated_lora,shared_doc_qa,18.298139265106425,13.993321792481979,70.62925201993755,75.59760031082564,49.848139265106425,48.793321792481976,103.19760031082564,109.02925201993756,1.2,2.0136349811359433,20.060929349473184,527.435267479899,20.060929349473184,0.9222995655862523,18.502186424275617,0.952755905511811,0.8802083333333334,1.0,996,0,0,{'qa': 48},activated-late-specialization,semantic / activated_lora
prompt_layout_ablation-multitask-standard_lora-seed11-1781443328368,48,multitask,standard_lora,prompt_layout_ablation,43.277532873502025,66.94785224858752,71.75269946068603,72.06482506872587,76.07753287350202,84.0312595183333,116.41024588184212,120.11223093075131,1.2,3.1848034652050625,13.144485135483439,359.282593703214,13.144485135483439,0.8128944921711844,10.685079569060491,0.9097744360902256,0.46360153256704983,1.0,4480,0,0,{'multitask': 48},specialist-adapter,multitask / standard_lora
shared_doc_qa-cache_aware-standard_lora-seed11-1781443356319,48,cache_aware,standard_lora,shared_doc_qa,18.177641192977045,13.469025274437863,70.79922424497421,74.54771382750981,51.17764119297704,50.72611024752372,88.9477138275098,121.1992242449742,1.2,2.0477943488259176,19.539782934294887,537.3440306931094,19.539782934294887,0.9185562147947066,17.948389050036116,0.9506172839506173,0.875,1.0,1056,0,0,{'qa': 48},specialist-adapter,cache_aware / standard_lora
prompt_layout_ablation-semantic-base_shared-seed17-1781443404350,64,semantic,base_shared,prompt_layout_ablation,78.76694638600684,78.67123241900492,81.43737080805315,81.74044456442961,113.99819638600684,114.3351088819405,129.07571537023438,132.28529851810586,1.2,4.2171242110346725,8.7720686089973,257.5424518172801,8.7720686089973,0.9294578132264533,8.153267706791047,0.0,0.0,0.07948877805486285,510,1534,11906,"{'qa': 32, 'json': 32}",multitask-or-shared-base,semantic / base_shared
mixed_tasks_same_doc-oracle-standard_lora-seed17-1781443475051,64,oracle,standard_lora,mixed_tasks_same_doc,80.93411650322614,81.0158376951407,83.84950150779164,84.13874961881932,113.67161650322613,114.48567014931653,132.36201762639925,132.57909879797364,1.2,4.568485727671652,8.79727086463681,240.00054577587298,8.79727086463681,0.9109519884322491,8.013891386917994,0.0,0.0,0.5795454545454546,510,1551,12242,"{'qa': 16, 'json': 16, 'summary': 16, 'code': 16}",specialist-adapter,oracle / standard_lora
shared_doc_qa-multitask-copy_on_write-seed17-1781443561194,48,multitask,copy_on_write,shared_doc_qa,18.982329771736783,14.397973478436825,72.91413779349416,75.15742579556742,52.257329771736785,49.39593824165719,96.51700658022945,120.91413779349416,1.2,2.0450109036876247,19.136071520838534,530.6273165465852,19.136071520838534,0.8194242572245769,15.680561192159496,0.9506172839506173,0.875,1.0056818181818181,1062,0,0,{'multitask': 48},copy-on-write-delta,multitask / copy_on_write
low_overlap_control-multitask-copy_on_write-seed11-1781443338637,48,multitask,copy_on_write,low_overlap_control,69.02854497109192,69.03964175471205,71.51667762945138,74.30849860899524,102.40354497109193,104.25754307997943,122.46951585195319,123.11667762945137,1.2,4.058904655353127,9.76528693691508,271.59704293295067,9.76528693691508,0.8026429516283026,7.838038730542825,0.4782608695652174,0.042328042328042326,1.009919638372677,8043,0,0,{'multitask': 48},copy-on-write-delta,multitask / copy_on_write
mixed_tasks_same_doc-multitask-copy_on_write-seed17-1781443440664,64,multitask,copy_on_write,mixed_tasks_same_doc,15.699234225205046,13.512674702993984,21.19856565921315,78.68680882216128,49.80548422520504,50.363053722874994,66.16129337578406,106.28680882216128,1.2,1.822400974948215,20.078110183173973,570.6575378623978,20.078110183173973,0.7980191473283001,16.022716368340156,0.958656330749354,0.93099121706399,0.5852272727272727,515,64,375,{'multitask': 64},copy-on-write-delta,multitask / copy_on_write
mixed_tasks_same_doc-semantic-standard_lora-seed23-1781443506802,48,semantic,standard_lora,mixed_tasks_same_doc,19.329485991889296,15.00369039051534,73.89557030554094,76.649329159341,53.50448599188929,49.2104666650832,110.24932915934099,118.29557030554093,1.2,1.9721676285393122,18.690021620833612,532.2762407433239,18.690021620833612,0.9075390375591729,16.96192423373147,0.9511698880976602,0.8693630869363087,1.3980099502487562,1124,0,0,"{'qa': 12, 'json': 12, 'summary': 12, 'code': 12}",specialist-adapter,semantic / standard_lora
shared_doc_qa-multitask-standard_lora-seed11-1781443418071,64,multitask,standard_lora,shared_doc_qa,79.59097956520499,79.5757025702984,82.21898153424523,82.32744666913462,114.01597956520499,115.58305849271095,130.04013353191664,131.7189471370203,1.2,4.3261467258689,8.770700421234434,251.60946833416284,8.770700421234434,0.818134465928226,7.1756123049431,0.0,0.0,0.49609375,508,1535,12036,{'multitask': 64},specialist-adapter,multitask / standard_lora
prompt_layout_ablation-multitask-standard_lora-seed17-1781443544647,48,multitask,standard_lora,prompt_layout_ablation,43.414088199199426,66.78290248611259,71.44696074139279,74.31464728407789,77.08908819919942,83.21266876745901,118.24421273478478,123.2942987980195,1.2,2.991493587891451,12.972004512700735,364.02687663766443,12.972004512700735,0.8124141043679188,10.53863942804237,0.9097744360902256,0.46360153256704983,1.0,4480,0,0,{'multitask': 48},specialist-adapter,multitask / standard_lora
prompt_layout_ablation-semantic-copy_on_write-seed11-1781443531281,48,semantic,copy_on_write,prompt_layout_ablation,43.41779569950189,66.51591876832268,71.9871743021818,74.31945704373204,78.21779569950188,91.44515202688636,119.81192643473236,125.43888276530822,1.2,2.8011362248255622,12.78481438983288,370.75961730515354,12.78481438983288,0.9253907537226375,11.83094902441147,0.9097744360902256,0.46360153256704983,1.0129464285714285,4538,0,0,"{'qa': 24, 'json': 24}",copy-on-write-delta,semantic / copy_on_write
mixed_tasks_same_doc-oracle-standard_lora-seed23-1781443619729,48,oracle,standard_lora,mixed_tasks_same_doc,19.329485991889296,15.00369039051534,73.89557030554094,76.649329159341,53.50448599188929,49.2104666650832,110.24932915934099,118.29557030554093,1.2,1.9721676285393122,18.690021620833612,532.2762407433239,18.690021620833612,0.9075390375591729,16.96192423373147,0.9511698880976602,0.8693630869363087,1.3980099502487562,1124,0,0,"{'qa': 12, 'json': 12, 'summary': 12, 'code': 12}",specialist-adapter,oracle / standard_lora
shared_doc_qa-semantic-copy_on_write-seed17-1781443524779,48,semantic,copy_on_write,shared_doc_qa,18.618972598439758,14.34332179248198,70.62925201993755,75.59760031082564,50.16897259843975,49.14332179248198,103.19760031082564,109.02925201993756,1.2,2.0276315351550056,19.9326386052223,524.0622899956364,19.9326386052223,0.9222995655862523,18.38386392658429,0.9506172839506173,0.875,1.0056818181818181,1062,0,0,{'qa': 48},copy-on-write-delta,semantic / copy_on_write
prompt_layout_ablation-semantic-copy_on_write-seed23-1781443533914,48,semantic,copy_on_write,prompt_layout_ablation,43.894164596894434,67.44543940996866,71.69916156942162,74.72324644390702,75.51916459689444,83.38005392592822,116.64543940996865,121.9370414812982,1.2,3.1390511816470554,13.241671903255174,348.9732282837041,13.241671903255174,0.9297095279907376,12.310908534983579,0.9097744360902256,0.46360153256704983,1.0129464285714285,4538,0,0,"{'qa': 24, 'json': 24}",copy-on-write-delta,semantic / copy_on_write
mixed_tasks_same_doc-oracle-activated_lora-seed11-1781443384525,48,oracle,activated_lora,mixed_tasks_same_doc,16.506261004363736,14.264595739230678,18.348714147620036,74.65930385952872,49.68126100436373,47.80754019296259,68.895798677225,125.05930385952871,1.2,1.8545904547239973,20.128313569016804,556.4640022101104,20.128313569016804,0.9098928913058059,18.314609430422585,0.9550982226379794,0.9119014411901442,1.0,758,0,0,"{'qa': 12, 'json': 12, 'summary': 12, 'code': 12}",activated-late-specialization,oracle / activated_lora
agent_session-semantic-copy_on_write-seed11-1781443323402,48,semantic,copy_on_write,agent_session,21.30119895788533,20.727445943227533,23.239519108305117,51.40439651648438,55.50119895788532,54.66741742091187,72.1132098011467,95.34243404163028,1.2,2.0636852986197805,18.01762878598004,513.5024204004312,18.01762878598004,0.9230988193068884,16.63205185904798,0.9287833827893175,0.7854454203262233,1.0526315789473684,1440,0,0,"{'qa': 16, 'json': 16, 'summary': 16}",copy-on-write-delta,semantic / copy_on_write
prompt_layout_ablation-multitask-standard_lora-seed11-1781443422421,64,multitask,standard_lora,prompt_layout_ablation,78.43819950448209,78.21024588184213,81.5348503073525,81.59864698249444,111.71944950448209,111.8313289024141,129.22795920407344,130.54608903548484,1.2,4.544572660165397,8.950992906207267,248.25019388309215,8.950992906207267,0.8154575615813464,7.299154849027707,0.0,0.0,0.07948877805486285,510,1534,11906,{'multitask': 64},specialist-adapter,multitask / standard_lora
mixed_tasks_same_doc-sticky_session-copy_on_write-seed11-1781443353023,48,sticky_session,copy_on_write,mixed_tasks_same_doc,16.841677671030403,14.614595739230676,18.698714147620038,74.65930385952872,50.0166776710304,48.157540192962585,69.245798677225,125.05930385952871,1.2,1.8687987771273884,19.993331156003567,552.7323009170153,19.993331156003567,0.9098928913058059,18.191789892370537,0.9530791788856305,0.9065550906555091,1.0161691542288558,817,0,0,"{'qa': 12, 'json': 12, 'summary': 12, 'code': 12}",copy-on-write-delta,sticky_session / copy_on_write
shared_doc_qa-cache_aware-copy_on_write-seed17-1781443599877,48,cache_aware,copy_on_write,shared_doc_qa,18.618972598439758,14.34332179248198,70.62925201993755,75.59760031082564,50.16897259843975,49.14332179248198,103.19760031082564,109.02925201993756,1.2,2.0276315351550056,19.9326386052223,524.0622899956364,19.9326386052223,0.9222995655862523,18.38386392658429,0.9506172839506173,0.875,1.0056818181818181,1062,0,0,{'qa': 48},copy-on-write-delta,cache_aware / copy_on_write
shared_doc_qa-cache_aware-standard_lora-seed17-1781443445029,64,cache_aware,standard_lora,shared_doc_qa,79.49727517534967,79.70443826729621,82.31842333057426,82.53250191067765,110.90352517534967,111.15833819306152,129.30364745606275,129.65672198602067,1.2,4.668472090410753,9.016845933606701,235.98776466861287,9.016845933606701,0.9199960996536627,8.295463090096154,0.0,0.0,0.49609375,508,1535,12036,{'qa': 64},specialist-adapter,cache_aware / standard_lora
shared_doc_qa-multitask-activated_lora-seed11-1781443332756,48,multitask,activated_lora,shared_doc_qa,18.479324005267255,13.968947137020312,71.9174962755591,72.99046262270745,52.929324005267254,51.86882375396314,98.87646151670938,103.8694727256933,1.2,1.9412397651649311,18.89311867841889,542.3899487262756,18.89311867841889,0.8194158496382884,15.481320894193631,0.952755905511811,0.8802083333333334,1.0,996,0,0,{'multitask': 48},activated-late-specialization,multitask / activated_lora
shared_doc_qa-semantic-standard_lora-seed23-1781443503045,48,semantic,standard_lora,shared_doc_qa,18.444815893933473,13.895088348316488,71.11061581050731,75.12080031302351,53.44481589393347,53.148137697284106,103.51061581050732,116.10527228052933,1.2,1.9363167090179403,18.710888666631373,545.7342527767483,18.710888666631373,0.9241421935002663,17.29152169471999,0.9506172839506173,0.875,1.0,1056,0,0,{'qa': 48},specialist-adapter,semantic / standard_lora
shared_doc_qa-random-copy_on_write-seed11-1781443309316,48,random,copy_on_write,shared_doc_qa,18.56357951911014,14.12650608690337,72.47646151670939,73.46467069852264,49.76357951911013,47.72650608690337,98.87646151670938,119.93150248474107,1.2,2.0323475500342663,20.09501747389336,522.4704543212274,20.09501747389336,0.6548108927172066,13.158436331247977,0.9506172839506173,0.875,1.0284090909090908,1086,0,0,"{'code': 12, 'multitask': 13, 'json': 9, 'qa': 10, 'summary': 4}",copy-on-write-delta,random / copy_on_write
shared_doc_qa-sticky_session-standard_lora-seed11-1781443340220,48,sticky_session,standard_lora,shared_doc_qa,18.177641192977045,13.469025274437863,70.79922424497421,74.54771382750981,51.17764119297704,50.72611024752372,88.9477138275098,121.1992242449742,1.2,2.0477943488259176,19.539782934294887,537.3440306931094,19.539782934294887,0.9185562147947066,17.948389050036116,0.9506172839506173,0.875,1.0,1056,0,0,{'qa': 48},specialist-adapter,sticky_session / standard_lora
mixed_tasks_same_doc-cache_aware-copy_on_write-seed11-1781443370414,48,cache_aware,copy_on_write,mixed_tasks_same_doc,16.841677671030403,14.614595739230676,18.698714147620038,74.65930385952872,50.0166776710304,48.157540192962585,69.245798677225,125.05930385952871,1.2,1.8687987771273884,19.993331156003567,552.7323009170153,19.993331156003567,0.9098928913058059,18.191789892370537,0.9530791788856305,0.9065550906555091,1.0161691542288558,817,0,0,"{'qa': 12, 'json': 12, 'summary': 12, 'code': 12}",copy-on-write-delta,cache_aware / copy_on_write
prompt_layout_ablation-cache_aware-activated_lora-seed17-1781443595543,48,cache_aware,activated_lora,prompt_layout_ablation,43.51119177139037,67.0245460896439,71.90334903962332,72.54523785922139,79.91119177139036,88.95573059714366,120.73644597697569,123.18334284917412,1.2,2.786439763992973,12.51389170694383,379.58804844396286,12.51389170694383,0.9280930953849774,11.614056489609899,0.9133574007220217,0.46623563218390807,1.0,4458,0,0,"{'qa': 24, 'json': 24}",activated-late-specialization,cache_aware / activated_lora
mixed_tasks_same_doc-multitask-copy_on_write-seed11-1781443337163,48,multitask,copy_on_write,mixed_tasks_same_doc,16.714883504758543,14.730345788907655,19.749905708959886,72.81462898475985,47.739883504758545,44.29123601943422,68.73284766215505,117.6619101137011,1.2,1.9210318630028977,20.946846254878764,541.5632542146781,20.946846254878764,0.803763974983811,16.836320409196112,0.9530791788856305,0.9065550906555091,1.0124378109452736,814,0,0,{'multitask': 48},copy-on-write-delta,multitask / copy_on_write
mixed_tasks_same_doc-random-standard_lora-seed11-1781443301638,48,random,standard_lora,mixed_tasks_same_doc,27.31584213923134,16.0830468567371,75.04856581370417,75.75754019296258,62.59084213923134,53.319453031729594,122.42437916258282,125.70211872200937,1.2,2.151139816792831,15.976778164695911,469.65070813304027,15.976778164695911,0.6265501974504485,10.010253513712238,0.9431952662721893,0.7410506741050674,2.771144278606965,2228,0,0,"{'code': 12, 'multitask': 13, 'json': 9, 'qa': 10, 'summary': 4}",specialist-adapter,random / standard_lora
shared_doc_qa-oracle-copy_on_write-seed11-1781443388444,48,oracle,copy_on_write,shared_doc_qa,18.177641192977045,13.469025274437863,70.79922424497421,74.54771382750981,51.17764119297704,50.72611024752372,88.9477138275098,121.1992242449742,1.2,2.0477943488259176,19.539782934294887,537.3440306931094,19.539782934294887,0.9185562147947066,17.948389050036116,0.9506172839506173,0.875,1.0056818181818181,1062,0,0,{'qa': 48},copy-on-write-delta,oracle / copy_on_write
shared_doc_qa-random-standard_lora-seed11-1781443300533,48,random,standard_lora,shared_doc_qa,35.713579519110134,15.498943102466361,74.58068844966819,75.21208925752127,66.91357951911013,57.76090199466654,118.98068844966818,120.00840180671224,1.2,2.7874419109851885,14.944649609043944,388.5608898351425,14.944649609043944,0.6548108927172066,9.785919351843917,0.9292035398230089,0.5965909090909091,3.227272727272727,3408,0,0,"{'code': 12, 'multitask': 13, 'json': 9, 'qa': 10, 'summary': 4}",specialist-adapter,random / standard_lora
shared_doc_qa-multitask-base_shared-seed17-1781443425619,64,multitask,base_shared,shared_doc_qa,79.75040294745719,79.91413779349416,82.30034031346617,82.49236246906375,112.75040294745719,112.03038143431894,131.15934311030568,133.78778396907848,1.2,4.57430096051707,8.869147904207578,243.90156736570842,8.869147904207578,0.8201065236149893,7.273646055146845,0.0,0.0,0.49609375,508,1535,12036,{'multitask': 64},multitask-or-shared-base,multitask / base_shared
agent_session-sticky_session-standard_lora-seed11-1781443341785,48,sticky_session,standard_lora,agent_session,28.067865624551995,25.945279984378633,50.2781259684379,52.06454475225861,62.267865624551995,60.26741742091187,94.06454475225861,99.640566944033,1.2,2.313067320816388,16.059647941517103,457.69996633323746,16.059647941517103,0.9230988193068884,14.824642053298739,0.9139784946236559,0.6398996235884568,1.6783625730994152,2296,0,0,"{'qa': 16, 'json': 16, 'summary': 16}",specialist-adapter,sticky_session / standard_lora
shared_doc_qa-oracle-standard_lora-seed11-1781443612296,48,oracle,standard_lora,shared_doc_qa,18.177641192977045,13.469025274437863,70.79922424497421,74.54771382750981,51.17764119297704,50.72611024752372,88.9477138275098,121.1992242449742,1.2,2.0477943488259176,19.539782934294887,537.3440306931094,19.539782934294887,0.9185562147947066,17.948389050036116,0.9506172839506173,0.875,1.0,1056,0,0,{'qa': 48},specialist-adapter,oracle / standard_lora
shared_doc_qa-semantic-copy_on_write-seed23-1781443526069,48,semantic,copy_on_write,shared_doc_qa,18.444815893933473,13.895088348316488,71.11061581050731,75.12080031302351,53.44481589393347,53.148137697284106,103.51061581050732,116.10527228052933,1.2,1.9363167090179403,18.710888666631373,545.7342527767483,18.710888666631373,0.9241421935002663,17.29152169471999,0.9506172839506173,0.875,1.0056818181818181,1062,0,0,{'qa': 48},copy-on-write-delta,semantic / copy_on_write
low_overlap_control-oracle-copy_on_write-seed11-1781443391356,48,oracle,copy_on_write,low_overlap_control,68.80906155717521,68.42278232469106,72.23918347990696,73.30258348803063,102.60906155717521,102.56947339586782,118.24379815383972,121.36369200291949,1.2,3.961836386968935,9.745727958371258,274.5046708274571,9.745727958371258,0.9070162139699103,8.839533275182601,0.4782608695652174,0.042328042328042326,1.0131843294826721,8069,0,0,"{'qa': 12, 'json': 12, 'summary': 12, 'code': 12}",copy-on-write-delta,oracle / copy_on_write
mixed_tasks_same_doc-cache_aware-base_shared-seed11-1781443361434,48,cache_aware,base_shared,mixed_tasks_same_doc,16.841677671030403,14.614595739230676,18.698714147620038,74.65930385952872,50.0166776710304,48.157540192962585,69.245798677225,125.05930385952871,1.2,1.8687987771273884,19.993331156003567,552.7323009170153,19.993331156003567,0.9098928913058059,18.191789892370537,0.9530791788856305,0.9065550906555091,1.0,804,0,0,"{'qa': 12, 'json': 12, 'summary': 12, 'code': 12}",multitask-or-shared-base,cache_aware / base_shared
mixed_tasks_same_doc-cache_aware-standard_lora-seed11-1781443357154,48,cache_aware,standard_lora,mixed_tasks_same_doc,16.92280628057728,14.439825256920276,19.991392377011813,74.65930385952872,49.77280628057728,47.651069095274565,69.245798677225,125.05930385952871,1.2,1.8678382578680492,20.09129230855178,549.999126946605,20.09129230855178,0.6844161040135729,13.750804006416871,0.9530791788856305,0.9065550906555091,1.0,804,0,0,"{'qa': 24, 'summary': 24}",specialist-adapter,cache_aware / standard_lora
